PubDate,StDate,EnDate,Section,PropSell,PropBuy,PropTot,PropBal,BrkSell,BrkBuy,BrkTot,BrkBal,TotSell,TotBuy,TotTot,TotBal,IndSell,IndBuy,IndTot,IndBal,FrgnSell,FrgnBuy,FrgnTot,FrgnBal,SecCoSell,SecCoBuy,SecCoTot,SecCoBal,InvTrSell,InvTrBuy,InvTrTot,InvTrBal,BusCoSell,BusCoBuy,BusCoTot,BusCoBal,OthCoSell,OthCoBuy,OthCoTot,OthCoBal,InsCoSell,InsCoBuy,InsCoTot,InsCoBal,BankSell,BankBuy,BankTot,BankBal,TrstBnkSell,TrstBnkBuy,TrstBnkTot,TrstBnkBal,OthFinSell,OthFinBuy,OthFinTot,OthFinBal
2025-09-26,2025-09-16,2025-09-19,TSEPrime,3288204028,4038705937,7326909965,750501909,24764328410,24008653633,48772982043,-755674777,28052532438,28047359570,56099892008,-5172868,6367908385,6332549661,12700458046,-35358724,16567143384,16277796187,32844939571,-289347197,92177298,85994215,178171513,-6183083,365231499,319830441,685061940,-45401058,233494984,413055283,646550267,179560299,35161349,44441984,79603333,9280635,44754354,19352255,64106609,-25402099,76059364,60443347,136502711,-15616017,958140127,430767458,1388907585,-527372669,24257666,24422802,48680468,165136
2025-10-02,2025-09-22,2025-09-26,TSEPrime,2536328264,3656270034,6192598298,1119941770,24017045413,22895017833,46912063246,-1122027580,26553373677,26551287867,53104661544,-2085810,6661628626,6765715252,13427343878,104086626,15466863899,14935598894,30402462793,-531265005,102391349,97723408,200114757,-4667941,615424032,339576643,955000675,-275847389,351661415,330537984,682199399,-21123431,47853463,87261594,135115057,39408131,110249139,20583251,130832390,-89665888,27460195,27565634,55025829,105439,612105421,255558350,867663771,-356547071,21407874,34896823,56304697,13488949
2025-10-09,2025-09-29,2025-10-03,TSEPrime,4500172404,2868823199,7368995603,-1631349205,26245131635,27833114806,54078246441,1587983171,30745304039,30701938005,61447242044,-43366034,6881700823,7259879195,14141580018,378178372,17680804955,18959441923,36640246878,1278636968,119187935,122903693,242091628,3715758,402106560,464230771,866337331,62124211,292188316,414944064,707132380,122755748,42320092,61130579,103450671,18810487,31251463,8620186,39871649,-22631277,47425572,11007024,58432596,-36418548,722474776,507246478,1229721254,-215228298,25671143,23710893,49382036,-1960250
2025-10-17,2025-10-06,2025-10-10,TSEPrime,4478625002,4409460459,8888085461,-69164543,32856611455,32953177845,65809789300,96566390,37335236457,37362638304,74697874761,27401847,9580357551,9133636754,18713994305,-446720797,21092906286,22164513335,43257419621,1071607049,158261953,136280914,294542867,-21981039,452346453,410163513,862509966,-42182940,383516629,536328665,919845294,152812036,64105638,92069809,156175447,27964171,105619872,27613762,133233634,-78006110,70824035,10524245,81348280,-60299790,894473269,404363813,1298837082,-490109456,54199769,37683035,91882804,-16516734
2025-10-23,2025-10-14,2025-10-17,TSEPrime,2672834009,2316744039,4989578048,-356089970,23027748532,23388205955,46415954487,360457423,25700582541,25704949994,51405532535,4367453,6101540490,6417319622,12518860112,315779132,15547884954,15731137276,31279022230,183252322,108649947,113757151,222407098,5107204,466775353,318606643,785381996,-148168710,289476277,416546880,706023157,127070603,40304795,42848835,83153630,2544040,59270456,17425546,76696002,-41844910,82910159,10658238,93568397,-72251921,294819450,284036041,578855491,-10783409,36116651,35869723,71986374,-246928
2025-10-30,2025-10-20,2025-10-24,TSEPrime,3203279375,3273690815,6476970190,70411440,29225664816,29157922813,58383587629,-67742003,32428944191,32431613628,64860557819,2669437,9113666785,8582962616,17696629401,-530704169,18444749895,19094932703,37539682598,650182808,140080381,115110347,255190728,-24970034,488876803,375262027,864138830,-113614776,414631036,480124480,894755516,65493444,56843220,80830798,137674018,23987578,59717883,10572310,70290193,-49145573,35270970,26890622,62161592,-8380348,438065059,365343767,803408826,-72721292,33762784,25893143,59655927,-7869641
2025-11-07,2025-10-27,2025-10-31,TSEPrime,7456196221,7375470688,14831666909,-80725533,41404724625,41475524169,82880248794,70799544,48860920846,48850994857,97711915703,-9925989,10801755945,10577806899,21379562844,-223949046,26291151960,26662802483,52953954443,371650523,143043590,130256815,273300405,-12786775,1831391535,1502568595,3333960130,-328822940,361252105,526933015,888185120,165680910,74153435,83815845,157969280,9662410,61862278,24426972,86289250,-37435306,570342847,552007646,1122350493,-18335201,1235029030,1376548121,2611577151,141519091,34741900,38357778,73099678,3615878
2025-11-13,2025-11-04,2025-11-07,TSEPrime,4166611766,3420902966,7587514732,-745708800,32229551563,32939521108,65169072671,709969545,36396163329,36360424074,72756587403,-35739255,8354870651,8874355637,17229226288,519484986,22161532938,21840162529,44001695467,-321370409,139250302,159389789,298640091,20139487,590374358,854200617,1444574975,263826259,270678364,473994541,744672905,203316177,60165088,72416088,132581176,12251000,54343523,24240148,78583671,-30103375,33612404,14043084,47655488,-19569320,522541764,598737591,1121279355,76195827,42182171,27981084,70163255,-14201087
2025-11-20,2025-11-10,2025-11-14,TSEPrime,3428778997,3735499745,7164278742,306720748,33793140101,33527833035,67320973136,-265307066,37221919098,37263332780,74485251878,41413682,9794956295,9549392036,19344348331,-245564259,21630907113,22152792336,43783699449,521885223,174448799,155426954,329875753,-19021845,446748298,404949301,851697599,-41798997,375247581,556089171,931336752,180841590,71217737,138249270,209467007,67031533,130733873,28312768,159046641,-102421105,101776572,15568297,117344869,-86208275,1037453099,503706248,1541159347,-533746851,29650734,23346654,52997388,-6304080
2025-11-28,2025-11-17,2025-11-21,TSEPrime,3745612261,4064805521,7810417782,319193260,36195507165,35916095508,72111602673,-279411657,39941119426,39980901029,79922020455,39781603,9013543243,9145028315,18158571558,131485072,24459806315,24056563191,48516369506,-403243124,121944153,132389265,254333418,10445112,985183628,865514285,1850697913,-119669343,363887469,622043169,985930638,258155700,54471254,85539781,140011035,31068527,118677677,59352848,178030525,-59324829,50625074,14896177,65521251,-35728897,988226681,902714780,1890941461,-85511901,39141671,32053697,71195368,-7087974
2025-12-04,2025-11-25,2025-11-28,TSEPrime,2223618129,2589691788,4813309917,366073659,22821607763,22470310990,45291918753,-351296773,25045225892,25060002778,50105228670,14776886,6393203552,5966220929,12359424481,-426982623,14780071454,14641242460,29421313914,-138828994,98325366,90022650,188348016,-8302716,443683784,477439437,921123221,33755653,228584903,397173155,625758058,168588252,45719918,79916852,125636770,34196934,41563265,17662908,59226173,-23900357,36612437,15665406,52277843,-20947031,741770857,766911296,1508682153,25140439,12072227,18055897,30128124,5983670
2025-12-11,2025-12-01,2025-12-05,TSEPrime,3319571068,2976135800,6295706868,-343435268,28217752053,28477760073,56695512126,260008020,31537323121,31453895873,62991218994,-83427248,7540850690,7704307529,15245158219,163456839,18536302178,18585218653,37121520831,48916475,114377759,116340600,230718359,1962841,514822676,683472573,1198295249,168649897,303345335,504240669,807586004,200895334,41126655,87340918,128467573,46214263,105870116,23477798,129347914,-82392318,99837865,36843481,136681346,-62994384,897127536,693154158,1590281694,-203973378,64091243,43363694,107454937,-20727549
2025-12-18,2025-12-08,2025-12-12,TSEPrime,4094327079,3616642018,7710969097,-477685061,27497557032,28006735263,55504292295,509178231,31591884111,31623377281,63215261392,31493170,7772774697,7503921316,15276696013,-268853381,18092968225,18295023697,36387991922,202055472,130092356,127398033,257490389,-2694323,595179900,732787172,1327967072,137607272,286369703,514976360,801346063,228606657,35564044,143763695,179327739,108199651,71744235,29099220,100843455,-42645015,36787194,45216175,82003369,8428981,448998290,578764083,1027762373,129765793,27078388,35785512,62863900,8707124
2025-12-25,2025-12-15,2025-12-19,TSEPrime,3179809751,3430276746,6610086497,250466995,28455480633,28222591616,56678072249,-232889017,31635290384,31652868362,63288158746,17577978,6818774394,7070730052,13889504446,251955658,19387225700,18954997893,38342223593,-432227807,102421197,112087701,214508898,9666504,675299292,600335379,1275634671,-74963913,251885354,465899763,717785117,214014409,34464978,79163618,113628596,44698640,95305456,35824431,131129887,-59481025,45331655,15239604,60571259,-30092051,1015031717,837514099,1852545816,-177517618,29740890,50799076,80539966,21058186
2026-01-06,2025-12-22,2025-12-26,TSEPrime,2035489017,2307108991,4342598008,271619974,19989378860,19719113421,39708492281,-270265439,22024867877,22026222412,44051090289,1354535,6753023502,6394875556,13147899058,-358147946,11980513502,11943041790,23923555292,-37471712,93804096,85503370,179307466,-8300726,384037934,434365465,818403399,50327531,259006910,283531097,542538007,24524187,32048208,111914211,143962419,79866003,55704934,12073073,67778007,-43631861,30727447,23992351,54719798,-6735096,379509637,412870177,792379814,33360540,21002690,16946331,37949021,-4056359
2026-01-08,2025-12-29,2025-12-30,TSEPrime,1526533324,1331616877,2858150201,-194916447,7972945495,8168360087,16141305582,195414592,9499478819,9499976964,18999455783,498145,2206860196,2380187759,4587047955,173327563,5158232874,5156230785,10314463659,-2002089,27673959,29249582,56923541,1575623,230076402,211892926,441969328,-18183476,45177929,57912280,103090209,12734351,11782260,24349805,36132065,12567545,774266,479633,1253899,-294633,2172604,1704670,3877274,-467934,285655168,302619411,588274579,16964243,4539837,3733236,8273073,-806601
2026-01-16,2026-01-05,2026-01-09,TSEPrime,4070694208,3382902176,7453596384,-687792032,30607618867,31292151477,61899770344,684532610,34678313075,34675053653,69353366728,-3259422,8653044187,8101548567,16754592754,-551495620,20087772139,21300538285,41388310424,1212766146,148029285,132239562,280268847,-15789723,534417658,504149780,1038567438,-30267878,318243342,487119675,805363017,168876333,69011293,61144051,130155344,-7867242,100144893,67804007,167948900,-32340886,65015352,35002856,100018208,-30012496,563181648,558776768,1121958416,-4404880,68759070,43827926,112586996,-24931144
2026-01-22,2026-01-13,2026-01-16,TSEPrime,3390869541,3761792668,7152662209,370923127,29623702334,29267054127,58890756461,-356648207,33014571875,33028846795,66043418670,14274920,8254393629,7614226206,15868619835,-640167423,19161786990,19912280702,39074067692,750493712,169773407,142121543,311894950,-27651864,622295131,578318619,1200613750,-43976512,330741905,414264860,745006765,83522955,115904166,65700910,181605076,-50203256,154913989,29613011,184527000,-125300978,63098496,12850086,75948582,-50248410,702694280,460450694,1163144974,-242243586,48100341,37227496,85327837,-10872845
